Date,Terminal,TotalCranes,ActiveCranes,MovesPerHour,DowntimePct,TotalMovesDay,Month,Year
2024-08-27,Tanjong Pagar,18,15,29.9,0.115,8970,8,2024
2024-08-27,Keppel,24,23,26.2,0.03,12052,8,2024
2024-08-27,Brani,12,10,28.6,0.047,5720,8,2024
2024-08-27,Pasir Panjang T1-2,30,26,27.2,0.085,14143,8,2024
2024-08-27,Pasir Panjang T3-4,30,26,27.4,0.064,14248,8,2024
2024-08-27,Tuas,38,36,27.3,0.067,19656,8,2024
2024-08-28,Tanjong Pagar,18,16,29.3,0.042,9376,8,2024
2024-08-28,Keppel,24,20,27.4,0.089,10960,8,2024
2024-08-28,Brani,12,9,31.9,0.112,5741,8,2024
2024-08-28,Pasir Panjang T1-2,30,28,35.1,0.063,19656,8,2024
2024-08-28,Pasir Panjang T3-4,30,28,32.1,0.069,17976,8,2024
2024-08-28,Tuas,38,38,27.2,0.022,20672,8,2024
2024-08-29,Tanjong Pagar,18,16,33.6,0.065,10752,8,2024
2024-08-29,Keppel,24,22,33.3,0.075,14651,8,2024
2024-08-29,Brani,12,11,23.3,0.093,5126,8,2024
2024-08-29,Pasir Panjang T1-2,30,30,26.3,0.105,15780,8,2024
2024-08-29,Pasir Panjang T3-4,30,28,26.6,0.056,14896,8,2024
2024-08-29,Tuas,38,35,28.8,0.036,20160,8,2024
2024-08-30,Tanjong Pagar,18,15,23.2,0.028,6960,8,2024
2024-08-30,Keppel,24,24,25.8,0.095,12384,8,2024
2024-08-30,Brani,12,9,25.7,0.026,4626,8,2024
2024-08-30,Pasir Panjang T1-2,30,27,23.3,0.067,12582,8,2024
2024-08-30,Pasir Panjang T3-4,30,29,25.2,0.031,14616,8,2024
2024-08-30,Tuas,38,36,34.0,0.024,24480,8,2024
2024-08-31,Tanjong Pagar,18,17,25.1,0.037,8534,8,2024
2024-08-31,Keppel,24,20,31.5,0.085,12600,8,2024
2024-08-31,Brani,12,10,35.8,0.109,7160,8,2024
2024-08-31,Pasir Panjang T1-2,30,28,32.9,0.027,18424,8,2024
2024-08-31,Pasir Panjang T3-4,30,28,25.7,0.071,14392,8,2024
2024-08-31,Tuas,38,35,26.3,0.047,18410,8,2024
2024-09-01,Tanjong Pagar,18,14,30.1,0.072,8428,9,2024
2024-09-01,Keppel,24,21,30.6,0.039,12852,9,2024
2024-09-01,Brani,12,9,33.4,0.05,6011,9,2024
2024-09-01,Pasir Panjang T1-2,30,30,31.8,0.119,19080,9,2024
2024-09-01,Pasir Panjang T3-4,30,29,29.0,0.022,16820,9,2024
2024-09-01,Tuas,38,35,34.5,0.078,24150,9,2024
2024-09-02,Tanjong Pagar,18,17,26.3,0.031,8942,9,2024
2024-09-02,Keppel,24,24,33.2,0.038,15936,9,2024
2024-09-02,Brani,12,9,29.4,0.034,5291,9,2024
2024-09-02,Pasir Panjang T1-2,30,30,35.8,0.022,21480,9,2024
2024-09-02,Pasir Panjang T3-4,30,28,34.9,0.073,19544,9,2024
2024-09-02,Tuas,38,35,34.9,0.106,24430,9,2024
2024-09-03,Tanjong Pagar,18,18,29.6,0.06,10656,9,2024
2024-09-03,Keppel,24,24,26.8,0.03,12864,9,2024
2024-09-03,Brani,12,8,35.4,0.075,5664,9,2024
2024-09-03,Pasir Panjang T1-2,30,29,30.7,0.066,17806,9,2024
2024-09-03,Pasir Panjang T3-4,30,30,24.3,0.024,14580,9,2024
2024-09-03,Tuas,38,36,24.3,0.026,17496,9,2024
2024-09-04,Tanjong Pagar,18,18,32.1,0.107,11556,9,2024
2024-09-04,Keppel,24,21,25.9,0.022,10878,9,2024
2024-09-04,Brani,12,11,25.1,0.098,5522,9,2024
2024-09-04,Pasir Panjang T1-2,30,30,35.0,0.094,21000,9,2024
2024-09-04,Pasir Panjang T3-4,30,26,34.1,0.083,17732,9,2024
2024-09-04,Tuas,38,34,27.7,0.077,18836,9,2024
2024-09-05,Tanjong Pagar,18,18,31.7,0.097,11412,9,2024
2024-09-05,Keppel,24,24,34.2,0.044,16416,9,2024
2024-09-05,Brani,12,10,32.4,0.099,6480,9,2024
2024-09-05,Pasir Panjang T1-2,30,29,27.6,0.105,16008,9,2024
2024-09-05,Pasir Panjang T3-4,30,28,33.0,0.035,18480,9,2024
2024-09-05,Tuas,38,34,24.3,0.101,16524,9,2024
2024-09-06,Tanjong Pagar,18,18,31.4,0.082,11303,9,2024
2024-09-06,Keppel,24,21,30.8,0.067,12936,9,2024
2024-09-06,Brani,12,8,26.8,0.091,4288,9,2024
2024-09-06,Pasir Panjang T1-2,30,29,27.2,0.033,15776,9,2024
2024-09-06,Pasir Panjang T3-4,30,26,28.2,0.058,14663,9,2024
2024-09-06,Tuas,38,34,33.1,0.056,22508,9,2024
2024-09-07,Tanjong Pagar,18,15,24.0,0.046,7200,9,2024
2024-09-07,Keppel,24,23,35.8,0.053,16468,9,2024
2024-09-07,Brani,12,11,28.7,0.102,6314,9,2024
2024-09-07,Pasir Panjang T1-2,30,28,32.2,0.035,18032,9,2024
2024-09-07,Pasir Panjang T3-4,30,29,27.2,0.11,15776,9,2024
2024-09-07,Tuas,38,38,34.3,0.028,26067,9,2024
2024-09-08,Tanjong Pagar,18,16,33.7,0.095,10784,9,2024
2024-09-08,Keppel,24,22,30.8,0.116,13552,9,2024
2024-09-08,Brani,12,9,34.0,0.107,6120,9,2024
2024-09-08,Pasir Panjang T1-2,30,26,27.1,0.022,14092,9,2024
2024-09-08,Pasir Panjang T3-4,30,28,30.9,0.043,17304,9,2024
2024-09-08,Tuas,38,38,35.4,0.055,26904,9,2024
2024-09-09,Tanjong Pagar,18,18,32.7,0.072,11772,9,2024
2024-09-09,Keppel,24,21,33.9,0.087,14238,9,2024
2024-09-09,Brani,12,9,23.1,0.08,4158,9,2024
2024-09-09,Pasir Panjang T1-2,30,27,34.0,0.076,18360,9,2024
2024-09-09,Pasir Panjang T3-4,30,26,25.4,0.074,13208,9,2024
2024-09-09,Tuas,38,37,33.9,0.092,25086,9,2024
2024-09-10,Tanjong Pagar,18,14,25.4,0.082,7111,9,2024
2024-09-10,Keppel,24,21,23.6,0.029,9912,9,2024
2024-09-10,Brani,12,8,23.5,0.024,3760,9,2024
2024-09-10,Pasir Panjang T1-2,30,28,24.5,0.037,13720,9,2024
2024-09-10,Pasir Panjang T3-4,30,27,31.6,0.023,17064,9,2024
2024-09-10,Tuas,38,36,26.0,0.089,18720,9,2024
2024-09-11,Tanjong Pagar,18,18,23.1,0.052,8316,9,2024
2024-09-11,Keppel,24,22,34.5,0.025,15180,9,2024
2024-09-11,Brani,12,10,23.1,0.066,4620,9,2024
2024-09-11,Pasir Panjang T1-2,30,28,27.0,0.046,15120,9,2024
2024-09-11,Pasir Panjang T3-4,30,30,25.7,0.112,15420,9,2024
2024-09-11,Tuas,38,36,31.9,0.048,22967,9,2024
2024-09-12,Tanjong Pagar,18,15,28.8,0.024,8640,9,2024
2024-09-12,Keppel,24,22,25.0,0.085,11000,9,2024
2024-09-12,Brani,12,8,28.8,0.05,4608,9,2024
2024-09-12,Pasir Panjang T1-2,30,27,26.0,0.021,14040,9,2024
2024-09-12,Pasir Panjang T3-4,30,28,34.9,0.044,19544,9,2024
2024-09-12,Tuas,38,37,25.4,0.112,18796,9,2024
2024-09-13,Tanjong Pagar,18,17,26.5,0.1,9010,9,2024
2024-09-13,Keppel,24,23,24.9,0.042,11453,9,2024
2024-09-13,Brani,12,12,26.0,0.024,6240,9,2024
2024-09-13,Pasir Panjang T1-2,30,30,23.2,0.048,13920,9,2024
2024-09-13,Pasir Panjang T3-4,30,27,35.5,0.1,19170,9,2024
2024-09-13,Tuas,38,37,33.6,0.078,24864,9,2024
2024-09-14,Tanjong Pagar,18,16,30.3,0.04,9696,9,2024
2024-09-14,Keppel,24,20,31.6,0.077,12640,9,2024
2024-09-14,Brani,12,10,31.6,0.093,6320,9,2024
2024-09-14,Pasir Panjang T1-2,30,28,23.5,0.115,13160,9,2024
2024-09-14,Pasir Panjang T3-4,30,28,26.6,0.095,14896,9,2024
2024-09-14,Tuas,38,35,28.5,0.089,19950,9,2024
2024-09-15,Tanjong Pagar,18,17,30.8,0.081,10472,9,2024
2024-09-15,Keppel,24,23,23.0,0.117,10580,9,2024
2024-09-15,Brani,12,9,29.3,0.086,5274,9,2024
2024-09-15,Pasir Panjang T1-2,30,26,24.7,0.068,12843,9,2024
2024-09-15,Pasir Panjang T3-4,30,30,24.1,0.061,14460,9,2024
2024-09-15,Tuas,38,34,34.2,0.099,23256,9,2024
2024-09-16,Tanjong Pagar,18,16,33.1,0.02,10592,9,2024
2024-09-16,Keppel,24,20,24.3,0.096,9720,9,2024
2024-09-16,Brani,12,12,28.4,0.041,6815,9,2024
2024-09-16,Pasir Panjang T1-2,30,30,25.1,0.048,15060,9,2024
2024-09-16,Pasir Panjang T3-4,30,27,35.8,0.073,19332,9,2024
2024-09-16,Tuas,38,35,27.9,0.095,19530,9,2024
2024-09-17,Tanjong Pagar,18,16,25.3,0.062,8096,9,2024
2024-09-17,Keppel,24,23,28.0,0.032,12880,9,2024
2024-09-17,Brani,12,9,35.5,0.036,6390,9,2024
2024-09-17,Pasir Panjang T1-2,30,26,31.3,0.086,16276,9,2024
2024-09-17,Pasir Panjang T3-4,30,29,26.7,0.109,15486,9,2024
2024-09-17,Tuas,38,36,27.4,0.038,19728,9,2024
2024-09-18,Tanjong Pagar,18,16,31.3,0.039,10016,9,2024
2024-09-18,Keppel,24,23,32.6,0.037,14996,9,2024
2024-09-18,Brani,12,12,35.5,0.031,8520,9,2024
2024-09-18,Pasir Panjang T1-2,30,27,33.1,0.056,17874,9,2024
2024-09-18,Pasir Panjang T3-4,30,27,31.9,0.046,17226,9,2024
2024-09-18,Tuas,38,38,32.0,0.099,24320,9,2024
2024-09-19,Tanjong Pagar,18,16,23.8,0.087,7616,9,2024
2024-09-19,Keppel,24,21,27.7,0.103,11633,9,2024
2024-09-19,Brani,12,8,26.5,0.049,4240,9,2024
2024-09-19,Pasir Panjang T1-2,30,30,26.5,0.075,15900,9,2024
2024-09-19,Pasir Panjang T3-4,30,29,27.6,0.032,16008,9,2024
2024-09-19,Tuas,38,37,29.4,0.052,21756,9,2024
2024-09-20,Tanjong Pagar,18,18,31.4,0.079,11303,9,2024
2024-09-20,Keppel,24,23,35.7,0.021,16422,9,2024
2024-09-20,Brani,12,10,23.4,0.119,4680,9,2024
2024-09-20,Pasir Panjang T1-2,30,27,24.1,0.039,13014,9,2024
2024-09-20,Pasir Panjang T3-4,30,30,26.8,0.095,16080,9,2024
2024-09-20,Tuas,38,34,23.8,0.117,16184,9,2024
2024-09-21,Tanjong Pagar,18,14,29.8,0.043,8344,9,2024
2024-09-21,Keppel,24,22,24.2,0.058,10648,9,2024
2024-09-21,Brani,12,12,26.1,0.106,6264,9,2024
2024-09-21,Pasir Panjang T1-2,30,26,31.6,0.107,16432,9,2024
2024-09-21,Pasir Panjang T3-4,30,29,24.5,0.108,14210,9,2024
2024-09-21,Tuas,38,36,35.6,0.082,25632,9,2024
2024-09-22,Tanjong Pagar,18,15,35.7,0.105,10710,9,2024
2024-09-22,Keppel,24,23,28.6,0.079,13156,9,2024
2024-09-22,Brani,12,12,26.5,0.031,6360,9,2024
2024-09-22,Pasir Panjang T1-2,30,26,26.4,0.078,13728,9,2024
2024-09-22,Pasir Panjang T3-4,30,26,29.1,0.096,15132,9,2024
2024-09-22,Tuas,38,35,31.4,0.046,21980,9,2024
2024-09-23,Tanjong Pagar,18,17,23.4,0.097,7955,9,2024
2024-09-23,Keppel,24,22,32.6,0.07,14344,9,2024
2024-09-23,Brani,12,12,33.5,0.116,8040,9,2024
2024-09-23,Pasir Panjang T1-2,30,28,25.1,0.078,14056,9,2024
2024-09-23,Pasir Panjang T3-4,30,28,23.2,0.055,12992,9,2024
2024-09-23,Tuas,38,36,33.7,0.118,24264,9,2024
2024-09-24,Tanjong Pagar,18,16,24.9,0.077,7968,9,2024
2024-09-24,Keppel,24,20,25.3,0.112,10120,9,2024
2024-09-24,Brani,12,8,34.9,0.028,5584,9,2024
2024-09-24,Pasir Panjang T1-2,30,26,25.0,0.091,13000,9,2024
2024-09-24,Pasir Panjang T3-4,30,30,35.4,0.105,21240,9,2024
2024-09-24,Tuas,38,37,34.9,0.037,25826,9,2024
2024-09-25,Tanjong Pagar,18,18,25.1,0.046,9036,9,2024
2024-09-25,Keppel,24,23,34.1,0.031,15686,9,2024
2024-09-25,Brani,12,10,35.8,0.115,7160,9,2024
2024-09-25,Pasir Panjang T1-2,30,27,31.2,0.034,16848,9,2024
2024-09-25,Pasir Panjang T3-4,30,27,27.6,0.118,14904,9,2024
2024-09-25,Tuas,38,34,23.4,0.081,15911,9,2024
2024-09-26,Tanjong Pagar,18,15,26.9,0.074,8070,9,2024
2024-09-26,Keppel,24,22,30.8,0.105,13552,9,2024
2024-09-26,Brani,12,12,32.6,0.087,7824,9,2024
2024-09-26,Pasir Panjang T1-2,30,27,25.0,0.083,13500,9,2024
2024-09-26,Pasir Panjang T3-4,30,26,29.9,0.059,15548,9,2024
2024-09-26,Tuas,38,34,28.1,0.059,19108,9,2024
2024-09-27,Tanjong Pagar,18,15,34.2,0.099,10260,9,2024
2024-09-27,Keppel,24,20,31.9,0.063,12760,9,2024
2024-09-27,Brani,12,12,31.3,0.074,7512,9,2024
2024-09-27,Pasir Panjang T1-2,30,29,27.7,0.033,16066,9,2024
2024-09-27,Pasir Panjang T3-4,30,27,31.4,0.119,16956,9,2024
2024-09-27,Tuas,38,37,32.7,0.101,24198,9,2024
2024-09-28,Tanjong Pagar,18,15,27.5,0.108,8250,9,2024
2024-09-28,Keppel,24,23,23.3,0.026,10718,9,2024
2024-09-28,Brani,12,12,30.8,0.118,7392,9,2024
2024-09-28,Pasir Panjang T1-2,30,29,23.2,0.027,13456,9,2024
2024-09-28,Pasir Panjang T3-4,30,30,35.6,0.09,21360,9,2024
2024-09-28,Tuas,38,37,26.6,0.064,19684,9,2024
2024-09-29,Tanjong Pagar,18,18,23.5,0.101,8460,9,2024
2024-09-29,Keppel,24,23,25.2,0.091,11592,9,2024
2024-09-29,Brani,12,11,26.5,0.032,5830,9,2024
2024-09-29,Pasir Panjang T1-2,30,30,24.8,0.038,14880,9,2024
2024-09-29,Pasir Panjang T3-4,30,28,33.5,0.059,18760,9,2024
2024-09-29,Tuas,38,34,25.4,0.043,17272,9,2024
2024-09-30,Tanjong Pagar,18,16,24.8,0.047,7936,9,2024
2024-09-30,Keppel,24,23,32.5,0.069,14950,9,2024
2024-09-30,Brani,12,11,29.3,0.071,6446,9,2024
2024-09-30,Pasir Panjang T1-2,30,30,25.2,0.118,15120,9,2024
2024-09-30,Pasir Panjang T3-4,30,29,25.5,0.081,14790,9,2024
2024-09-30,Tuas,38,36,31.5,0.053,22680,9,2024
2024-10-01,Tanjong Pagar,18,15,25.9,0.039,7770,10,2024
2024-10-01,Keppel,24,20,23.1,0.095,9240,10,2024
2024-10-01,Brani,12,8,30.9,0.027,4944,10,2024
2024-10-01,Pasir Panjang T1-2,30,26,24.2,0.021,12583,10,2024
2024-10-01,Pasir Panjang T3-4,30,29,34.6,0.03,20068,10,2024
2024-10-01,Tuas,38,34,31.0,0.054,21080,10,2024
2024-10-02,Tanjong Pagar,18,17,24.3,0.02,8262,10,2024
2024-10-02,Keppel,24,23,34.0,0.085,15640,10,2024
2024-10-02,Brani,12,8,35.9,0.104,5744,10,2024
2024-10-02,Pasir Panjang T1-2,30,29,26.4,0.105,15311,10,2024
2024-10-02,Pasir Panjang T3-4,30,27,34.7,0.106,18738,10,2024
2024-10-02,Tuas,38,37,26.7,0.101,19758,10,2024
2024-10-03,Tanjong Pagar,18,15,24.9,0.099,7470,10,2024
2024-10-03,Keppel,24,22,29.1,0.069,12804,10,2024
2024-10-03,Brani,12,10,23.1,0.115,4620,10,2024
2024-10-03,Pasir Panjang T1-2,30,29,26.5,0.088,15370,10,2024
2024-10-03,Pasir Panjang T3-4,30,29,33.7,0.032,19546,10,2024
2024-10-03,Tuas,38,34,24.1,0.096,16388,10,2024
2024-10-04,Tanjong Pagar,18,17,27.5,0.031,9350,10,2024
2024-10-04,Keppel,24,20,25.3,0.048,10120,10,2024
2024-10-04,Brani,12,12,35.5,0.073,8520,10,2024
2024-10-04,Pasir Panjang T1-2,30,27,27.6,0.1,14904,10,2024
2024-10-04,Pasir Panjang T3-4,30,27,31.0,0.098,16740,10,2024
2024-10-04,Tuas,38,34,31.4,0.098,21352,10,2024
2024-10-05,Tanjong Pagar,18,16,31.3,0.035,10016,10,2024
2024-10-05,Keppel,24,24,32.8,0.115,15743,10,2024
2024-10-05,Brani,12,10,30.1,0.05,6020,10,2024
2024-10-05,Pasir Panjang T1-2,30,30,23.2,0.064,13920,10,2024
2024-10-05,Pasir Panjang T3-4,30,28,29.1,0.047,16296,10,2024
2024-10-05,Tuas,38,37,33.7,0.095,24938,10,2024
2024-10-06,Tanjong Pagar,18,16,35.9,0.102,11488,10,2024
2024-10-06,Keppel,24,23,32.7,0.027,15042,10,2024
2024-10-06,Brani,12,11,29.7,0.106,6534,10,2024
2024-10-06,Pasir Panjang T1-2,30,30,34.2,0.039,20520,10,2024
2024-10-06,Pasir Panjang T3-4,30,28,31.9,0.058,17864,10,2024
2024-10-06,Tuas,38,34,33.9,0.056,23052,10,2024
2024-10-07,Tanjong Pagar,18,15,32.3,0.095,9689,10,2024
2024-10-07,Keppel,24,22,27.4,0.081,12056,10,2024
2024-10-07,Brani,12,10,27.0,0.026,5400,10,2024
2024-10-07,Pasir Panjang T1-2,30,29,28.9,0.049,16762,10,2024
2024-10-07,Pasir Panjang T3-4,30,30,25.4,0.053,15240,10,2024
2024-10-07,Tuas,38,34,27.0,0.058,18360,10,2024
2024-10-08,Tanjong Pagar,18,17,31.6,0.087,10744,10,2024
2024-10-08,Keppel,24,24,32.7,0.082,15696,10,2024
2024-10-08,Brani,12,9,30.2,0.101,5436,10,2024
2024-10-08,Pasir Panjang T1-2,30,27,33.4,0.096,18036,10,2024
2024-10-08,Pasir Panjang T3-4,30,28,27.3,0.11,15288,10,2024
2024-10-08,Tuas,38,36,35.4,0.118,25487,10,2024
2024-10-09,Tanjong Pagar,18,15,32.0,0.057,9600,10,2024
2024-10-09,Keppel,24,20,29.2,0.024,11680,10,2024
2024-10-09,Brani,12,10,35.2,0.024,7040,10,2024
2024-10-09,Pasir Panjang T1-2,30,29,28.4,0.025,16472,10,2024
2024-10-09,Pasir Panjang T3-4,30,26,32.8,0.055,17056,10,2024
2024-10-09,Tuas,38,38,30.3,0.06,23028,10,2024
2024-10-10,Tanjong Pagar,18,16,25.2,0.068,8064,10,2024
2024-10-10,Keppel,24,24,30.7,0.031,14736,10,2024
2024-10-10,Brani,12,8,23.7,0.028,3792,10,2024
2024-10-10,Pasir Panjang T1-2,30,29,29.7,0.048,17226,10,2024
2024-10-10,Pasir Panjang T3-4,30,29,24.9,0.106,14441,10,2024
2024-10-10,Tuas,38,34,34.1,0.086,23188,10,2024
2024-10-11,Tanjong Pagar,18,16,23.3,0.065,7456,10,2024
2024-10-11,Keppel,24,22,35.2,0.107,15488,10,2024
2024-10-11,Brani,12,8,29.3,0.078,4688,10,2024
2024-10-11,Pasir Panjang T1-2,30,29,31.2,0.108,18096,10,2024
2024-10-11,Pasir Panjang T3-4,30,28,30.9,0.115,17304,10,2024
2024-10-11,Tuas,38,37,27.7,0.056,20497,10,2024
2024-10-12,Tanjong Pagar,18,17,33.3,0.044,11321,10,2024
2024-10-12,Keppel,24,24,31.0,0.108,14880,10,2024
2024-10-12,Brani,12,12,29.0,0.056,6960,10,2024
2024-10-12,Pasir Panjang T1-2,30,29,31.5,0.105,18270,10,2024
2024-10-12,Pasir Panjang T3-4,30,28,27.3,0.035,15288,10,2024
2024-10-12,Tuas,38,36,25.1,0.057,18072,10,2024
2024-10-13,Tanjong Pagar,18,15,32.8,0.055,9839,10,2024
2024-10-13,Keppel,24,23,26.2,0.096,12052,10,2024
2024-10-13,Brani,12,10,29.3,0.054,5860,10,2024
2024-10-13,Pasir Panjang T1-2,30,30,28.5,0.106,17100,10,2024
2024-10-13,Pasir Panjang T3-4,30,27,24.5,0.037,13230,10,2024
2024-10-13,Tuas,38,34,35.2,0.076,23936,10,2024
2024-10-14,Tanjong Pagar,18,18,30.3,0.07,10908,10,2024
2024-10-14,Keppel,24,21,29.1,0.072,12222,10,2024
2024-10-14,Brani,12,11,24.1,0.064,5302,10,2024
2024-10-14,Pasir Panjang T1-2,30,30,27.7,0.063,16620,10,2024
2024-10-14,Pasir Panjang T3-4,30,26,29.5,0.093,15340,10,2024
2024-10-14,Tuas,38,36,33.2,0.098,23904,10,2024
2024-10-15,Tanjong Pagar,18,18,23.9,0.111,8604,10,2024
2024-10-15,Keppel,24,22,35.7,0.06,15708,10,2024
2024-10-15,Brani,12,8,32.6,0.036,5216,10,2024
2024-10-15,Pasir Panjang T1-2,30,29,29.3,0.111,16994,10,2024
2024-10-15,Pasir Panjang T3-4,30,27,30.4,0.046,16416,10,2024
2024-10-15,Tuas,38,34,31.6,0.057,21488,10,2024
2024-10-16,Tanjong Pagar,18,14,28.1,0.08,7868,10,2024
2024-10-16,Keppel,24,20,25.5,0.042,10200,10,2024
2024-10-16,Brani,12,9,31.5,0.05,5670,10,2024
2024-10-16,Pasir Panjang T1-2,30,27,31.2,0.06,16848,10,2024
2024-10-16,Pasir Panjang T3-4,30,26,32.3,0.067,16796,10,2024
2024-10-16,Tuas,38,36,24.0,0.106,17280,10,2024
2024-10-17,Tanjong Pagar,18,18,30.3,0.101,10908,10,2024
2024-10-17,Keppel,24,20,26.6,0.116,10640,10,2024
2024-10-17,Brani,12,9,31.4,0.103,5651,10,2024
2024-10-17,Pasir Panjang T1-2,30,27,24.2,0.079,13068,10,2024
2024-10-17,Pasir Panjang T3-4,30,30,34.3,0.032,20580,10,2024
2024-10-17,Tuas,38,36,29.3,0.026,21096,10,2024
2024-10-18,Tanjong Pagar,18,15,34.8,0.022,10440,10,2024
2024-10-18,Keppel,24,23,25.9,0.088,11913,10,2024
2024-10-18,Brani,12,11,28.4,0.048,6248,10,2024
2024-10-18,Pasir Panjang T1-2,30,28,26.4,0.065,14783,10,2024
2024-10-18,Pasir Panjang T3-4,30,26,24.3,0.036,12636,10,2024
2024-10-18,Tuas,38,34,33.6,0.103,22848,10,2024
2024-10-19,Tanjong Pagar,18,14,26.2,0.022,7336,10,2024
2024-10-19,Keppel,24,21,26.4,0.078,11088,10,2024
2024-10-19,Brani,12,9,35.2,0.102,6336,10,2024
2024-10-19,Pasir Panjang T1-2,30,28,28.8,0.08,16128,10,2024
2024-10-19,Pasir Panjang T3-4,30,26,35.6,0.108,18512,10,2024
2024-10-19,Tuas,38,34,28.4,0.095,19312,10,2024
2024-10-20,Tanjong Pagar,18,15,33.5,0.033,10050,10,2024
2024-10-20,Keppel,24,24,30.8,0.104,14784,10,2024
2024-10-20,Brani,12,8,30.5,0.09,4880,10,2024
2024-10-20,Pasir Panjang T1-2,30,28,26.6,0.106,14896,10,2024
2024-10-20,Pasir Panjang T3-4,30,29,32.0,0.083,18560,10,2024
2024-10-20,Tuas,38,36,35.1,0.034,25272,10,2024
2024-10-21,Tanjong Pagar,18,17,31.3,0.073,10642,10,2024
2024-10-21,Keppel,24,21,26.9,0.105,11298,10,2024
2024-10-21,Brani,12,10,31.4,0.021,6280,10,2024
2024-10-21,Pasir Panjang T1-2,30,26,33.4,0.075,17368,10,2024
2024-10-21,Pasir Panjang T3-4,30,30,31.2,0.075,18720,10,2024
2024-10-21,Tuas,38,34,23.1,0.104,15708,10,2024
2024-10-22,Tanjong Pagar,18,14,27.4,0.113,7671,10,2024
2024-10-22,Keppel,24,24,30.2,0.08,14496,10,2024
2024-10-22,Brani,12,8,30.3,0.054,4848,10,2024
2024-10-22,Pasir Panjang T1-2,30,28,26.0,0.097,14560,10,2024
2024-10-22,Pasir Panjang T3-4,30,28,28.5,0.052,15960,10,2024
2024-10-22,Tuas,38,38,32.0,0.044,24320,10,2024
2024-10-23,Tanjong Pagar,18,15,32.1,0.073,9630,10,2024
2024-10-23,Keppel,24,21,35.5,0.087,14910,10,2024
2024-10-23,Brani,12,8,29.4,0.077,4704,10,2024
2024-10-23,Pasir Panjang T1-2,30,30,29.4,0.062,17640,10,2024
2024-10-23,Pasir Panjang T3-4,30,27,29.6,0.097,15984,10,2024
2024-10-23,Tuas,38,37,35.0,0.077,25900,10,2024
2024-10-24,Tanjong Pagar,18,14,33.3,0.076,9323,10,2024
2024-10-24,Keppel,24,22,31.7,0.078,13948,10,2024
2024-10-24,Brani,12,8,30.2,0.107,4832,10,2024
2024-10-24,Pasir Panjang T1-2,30,27,26.8,0.098,14472,10,2024
2024-10-24,Pasir Panjang T3-4,30,29,34.4,0.04,19952,10,2024
2024-10-24,Tuas,38,36,33.6,0.058,24192,10,2024
2024-10-25,Tanjong Pagar,18,14,24.6,0.039,6888,10,2024
2024-10-25,Keppel,24,22,35.0,0.064,15400,10,2024
2024-10-25,Brani,12,8,26.6,0.064,4256,10,2024
2024-10-25,Pasir Panjang T1-2,30,27,31.5,0.061,17010,10,2024
2024-10-25,Pasir Panjang T3-4,30,29,33.4,0.06,19372,10,2024
2024-10-25,Tuas,38,34,35.2,0.067,23936,10,2024
2024-10-26,Tanjong Pagar,18,18,24.4,0.077,8784,10,2024
2024-10-26,Keppel,24,24,23.9,0.047,11471,10,2024
2024-10-26,Brani,12,12,31.4,0.053,7535,10,2024
2024-10-26,Pasir Panjang T1-2,30,28,33.5,0.112,18760,10,2024
2024-10-26,Pasir Panjang T3-4,30,30,27.7,0.067,16620,10,2024
2024-10-26,Tuas,38,36,32.4,0.076,23327,10,2024
2024-10-27,Tanjong Pagar,18,15,31.6,0.095,9480,10,2024
2024-10-27,Keppel,24,21,24.8,0.094,10416,10,2024
2024-10-27,Brani,12,8,29.1,0.091,4656,10,2024
2024-10-27,Pasir Panjang T1-2,30,27,25.9,0.094,13986,10,2024
2024-10-27,Pasir Panjang T3-4,30,27,24.4,0.106,13176,10,2024
2024-10-27,Tuas,38,36,31.1,0.029,22392,10,2024
2024-10-28,Tanjong Pagar,18,14,25.3,0.064,7084,10,2024
2024-10-28,Keppel,24,23,30.2,0.047,13892,10,2024
2024-10-28,Brani,12,12,23.7,0.025,5688,10,2024
2024-10-28,Pasir Panjang T1-2,30,29,32.4,0.07,18792,10,2024
2024-10-28,Pasir Panjang T3-4,30,27,26.5,0.11,14310,10,2024
2024-10-28,Tuas,38,38,24.5,0.044,18620,10,2024
2024-10-29,Tanjong Pagar,18,16,31.6,0.034,10112,10,2024
2024-10-29,Keppel,24,22,29.2,0.048,12848,10,2024
2024-10-29,Brani,12,11,27.9,0.025,6138,10,2024
2024-10-29,Pasir Panjang T1-2,30,27,31.8,0.036,17172,10,2024
2024-10-29,Pasir Panjang T3-4,30,30,34.9,0.103,20940,10,2024
2024-10-29,Tuas,38,35,24.3,0.083,17010,10,2024
2024-10-30,Tanjong Pagar,18,15,25.9,0.111,7770,10,2024
2024-10-30,Keppel,24,24,31.0,0.044,14880,10,2024
2024-10-30,Brani,12,8,32.9,0.058,5264,10,2024
2024-10-30,Pasir Panjang T1-2,30,29,28.3,0.083,16414,10,2024
2024-10-30,Pasir Panjang T3-4,30,26,26.7,0.042,13883,10,2024
2024-10-30,Tuas,38,37,35.1,0.086,25974,10,2024
2024-10-31,Tanjong Pagar,18,16,28.4,0.026,9088,10,2024
2024-10-31,Keppel,24,20,33.9,0.051,13560,10,2024
2024-10-31,Brani,12,12,25.1,0.115,6024,10,2024
2024-10-31,Pasir Panjang T1-2,30,27,26.8,0.027,14472,10,2024
